Mac Adress;Date_Nom;label_Balise;lat;long;Name;Description
0c:77:1a:e8:0b:c7;23/10/2015 14:21;GRAND OPTICAL;48.84766006;2.283632518;zone 3;Grand Optical
0c:77:1a:e8:0b:c7;23/10/2015 14:40;LACOSTE;48.84802628;2.282550335;zone11;louis pion - lacoste
0c:77:1a:eb:3f:16;23/10/2015 18:32;L'OCCITANE EN PROVENCE;48.84768295;2.283117533;zone7;celine & jeanne
0c:77:1a:eb:3f:16;23/10/2015 18:35;ZARA;48.84843063;2.282493115;zone15;zara
0c:bd:51:6c:2b:36;23/10/2015 14:44;NIKE;48.84777451;2.283026457;zone8;BNAIL - BERENICE
0c:bd:51:b6:ec:06;23/10/2015 16:57;LOUIS PION;48.84797669;2.282607317;zone11;louis pion - lacoste
0c:bd:51:b6:ec:06;23/10/2015 17:06;LITTLE EXTRA;48.84768295;2.283299446;zone6;little extra - l'occitane
0c:c6:6a:6a:9a:bc;23/10/2015 19:47;NIKE;48.84777451;2.283026457;zone8;BNAIL - BERENICE
0c:df:a4:1a:bd:af;23/10/2015 17:06;ZARA;48.84843063;2.282493115;zone15;zara
0c:df:a4:1a:bd:af;23/10/2015 17:14;LOUIS PION;48.84797669;2.282607317;zone11;louis pion - lacoste
0c:df:a4:1a:bd:af;23/10/2015 17:24;LITTLE EXTRA;48.84768295;2.283299446;zone6;little extra - l'occitane
0c:df:a4:3d:bc:5a;23/10/2015 12:50;ERIC KAYSER;48.8476181;2.283736229;zone 2;Restauration - Détente
0c:df:a4:81:ec:31;23/10/2015 15:34;LOLLIPOPS;48.84766769;2.283406973;zone5;Lollipops
0c:df:a4:81:ec:31;23/10/2015 15:45;LITTLE EXTRA;48.84768295;2.283299446;zone6;little extra - l'occitane
0c:df:a4:81:ec:31;23/10/2015 15:52;LOLLIPOPS;48.84766769;2.283406973;zone5;Lollipops
0c:df:a4:81:ec:31;23/10/2015 15:57;THE KOOPLES SPORT;48.84792328;2.282670736;zone10;the koopple sport
10:1c:0c:12:3f:68;23/10/2015 15:19;GRAND OPTICAL;48.84766006;2.283632518;zone 3;Grand Optical
10:1c:0c:75:9f:3b;23/10/2015 14:59;ERIC KAYSER;48.8476181;2.283736229;zone 2;Restauration - Détente
10:1d:c0:51:8d:0f;23/10/2015 12:53;LOLLIPOPS;48.84766769;2.283406973;zone5;Lollipops
10:3b:59:5c:2d:ab;23/10/2015 13:30;LEVI'S;48.84805679;2.282900333;zone19;levi's - berenice
10:3b:59:8e:51:84;23/10/2015 16:44;HOLLISTER;48.84820938;2.282356024;zone13;hollister - nike
10:3b:59:8e:51:84;23/10/2015 17:12;ZARA;48.84843063;2.282493115;zone15;zara
10:3b:59:8e:54:8e;23/10/2015 14:15;TOMMY HILFIGER;48.84824371;2.282747984;zone17;tommy hilfiger
10:3b:59:8e:54:8e;23/10/2015 14:30;ERIC KAYSER;48.8476181;2.283736229;zone 2;Restauration - Détente
10:3b:59:8e:54:8e;23/10/2015 19:27;THE KOOPLES SPORT;48.84792328;2.282670736;zone10;the koopple sport
10:3b:59:8e:54:8e;23/10/2015 19:32;LACOSTE;48.84802628;2.282550335;zone11;louis pion - lacoste
10:3b:59:8e:54:e8;23/10/2015 17:59;LEVI'S;48.84805679;2.282900333;zone19;levi's - berenice
10:3b:59:dd:15:18;23/10/2015 17:58;LITTLE EXTRA;48.84768295;2.283299446;zone6;little extra - l'occitane
10:3b:59:ec:9d:54;23/10/2015 11:29;LOLLIPOPS;48.84766769;2.283406973;zone5;Lollipops
10:3b:59:ec:9d:54;23/10/2015 11:35;CELIO;48.84811401;2.282833576;zone18;celio
10:3b:59:fd:98:3d;23/10/2015 13:31;AMERICAN VINTAGE;48.84798813;2.282802343;zone19;levi's - berenice
10:3b:59:fd:98:3d;23/10/2015 13:46;AMERICAN VINTAGE;48.84798813;2.282802343;zone19;levi's - berenice
10:3b:59:fd:9e:f3;23/10/2015 19:02;CECILE & JEANNE;48.84770966;2.283169031;zone7;celine & jeanne
10:3b:59:fd:9e:f3;23/10/2015 19:08;NIKE;48.84777451;2.283026457;zone8;BNAIL - BERENICE
10:40:f3:7c:39:7a;23/10/2015 11:44;GRAND OPTICAL;48.84766006;2.283632518;zone 3;Grand Optical
10:40:f3:7c:39:7a;23/10/2015 11:54;LOLLIPOPS;48.84766769;2.283406973;zone5;Lollipops
10:40:f3:85:70:0e;23/10/2015 14:05;LOLLIPOPS;48.84766769;2.283406973;zone5;Lollipops
10:40:f3:b7:7b:84;23/10/2015 10:33;LITTLE EXTRA;48.84768295;2.283299446;zone6;little extra - l'occitane
10:40:f3:b7:7b:84;23/10/2015 10:38;LITTLE EXTRA;48.84768295;2.283299446;zone6;little extra - l'occitane
10:40:f3:b7:7b:84;23/10/2015 10:43;LITTLE EXTRA;48.84768295;2.283299446;zone6;little extra - l'occitane
10:40:f3:c0:c4:fe;23/10/2015 19:35;LITTLE EXTRA;48.84768295;2.283299446;zone6;little extra - l'occitane
10:40:f3:c0:c4:fe;23/10/2015 19:39;CELIO;48.84811401;2.282833576;zone18;celio
10:40:f3:c0:c4:fe;23/10/2015 19:50;LITTLE EXTRA;48.84768295;2.283299446;zone6;little extra - l'occitane
10:68:3f:3d:0c:22;23/10/2015 17:35;NIKE;48.84777451;2.283026457;zone8;BNAIL - BERENICE
10:68:3f:3d:0c:22;23/10/2015 17:52;ZARA;48.84843063;2.282493115;zone15;zara
10:68:3f:4d:a0:57;23/10/2015 16:44;CELIO;48.84811401;2.282833576;zone18;celio
10:68:3f:4d:a0:57;23/10/2015 17:03;ZARA;48.84843063;2.282493115;zone15;zara
10:68:3f:4d:a0:57;23/10/2015 17:12;LEVI'S;48.84805679;2.282900333;zone19;levi's - berenice
10:68:3f:4e:d8:51;23/10/2015 18:09;ADIDAS ORIGINALS;48.84810638;2.282475472;zone12;adidas
10:68:3f:4f:0e:d9;23/10/2015 15:34;LOUIS PION;48.84797669;2.282607317;zone11;louis pion - lacoste
10:68:3f:4f:0e:d9;23/10/2015 15:45;LOUIS PION;48.84797669;2.282607317;zone11;louis pion - lacoste
10:68:3f:4f:0e:d9;23/10/2015 15:51;LACOSTE;48.84802628;2.282550335;zone11;louis pion - lacoste
10:68:3f:4f:0e:d9;23/10/2015 15:57;LACOSTE;48.84802628;2.282550335;zone11;louis pion - lacoste
10:68:3f:4f:0e:d9;23/10/2015 16:02;LACOSTE;48.84802628;2.282550335;zone11;louis pion - lacoste
10:68:3f:71:f3:d2;23/10/2015 10:30;L'OCCITANE EN PROVENCE;48.84768295;2.283117533;zone7;celine & jeanne
10:68:3f:72:12:1f;23/10/2015 16:54;CELIO;48.84811401;2.282833576;zone18;celio
10:68:3f:77:ea:bd;23/10/2015 16:32;GRAND OPTICAL;48.84766006;2.283632518;zone 3;Grand Optical
10:68:3f:78:e0:48;23/10/2015 16:07;BERENICE;48.84782028;2.282927513;zone8;BNAIL - BERENICE
10:68:3f:78:ea:60;23/10/2015 11:55;HOLLISTER;48.84820938;2.282356024;zone13;hollister - nike
10:68:3f:78:ec:2d;23/10/2015 18:10;CELIO;48.84811401;2.282833576;zone18;celio
10:68:3f:79:01:80;23/10/2015 19:09;L'OCCITANE EN PROVENCE;48.84768295;2.283117533;zone7;celine & jeanne
10:68:3f:7b:55:3b;23/10/2015 12:07;L'OCCITANE EN PROVENCE;48.84768295;2.283117533;zone7;celine & jeanne
10:68:3f:82:e7:ff;23/10/2015 11:29;THE KOOPLES SPORT;48.84792328;2.282670736;zone10;the koopple sport
10:68:3f:83:4b:a6;23/10/2015 16:13;LOLLIPOPS;48.84766769;2.283406973;zone5;Lollipops
10:68:3f:83:4b:a6;23/10/2015 16:31;ADIDAS ORIGINALS;48.84810638;2.282475472;zone12;adidas
10:68:3f:84:a5:92;23/10/2015 16:44;GRAND OPTICAL;48.84766006;2.283632518;zone 3;Grand Optical
10:68:3f:84:d6:1b;23/10/2015 11:48;LITTLE EXTRA;48.84768295;2.283299446;zone6;little extra - l'occitane
10:68:3f:84:d6:1b;23/10/2015 11:53;L'OCCITANE EN PROVENCE;48.84768295;2.283117533;zone7;celine & jeanne
10:68:3f:85:21:c6;23/10/2015 15:32;HOLLISTER;48.84820938;2.282356024;zone13;hollister - nike
10:68:3f:85:21:c6;23/10/2015 15:43;HOLLISTER;48.84820938;2.282356024;zone13;hollister - nike
10:68:3f:85:21:c6;23/10/2015 16:00;NIKE;48.84777451;2.283026457;zone8;BNAIL - BERENICE
10:68:3f:89:1d:a7;23/10/2015 19:13;ZARA;48.84843063;2.282493115;zone15;zara
10:68:3f:8a:32:25;23/10/2015 18:52;THE KOOPLES SPORT;48.84792328;2.282670736;zone10;the koopple sport
10:68:3f:8a:32:25;23/10/2015 18:58;CECILE & JEANNE;48.84770966;2.283169031;zone7;celine & jeanne
10:68:3f:8d:0b:b7;23/10/2015 13:20;LOLLIPOPS;48.84766769;2.283406973;zone5;Lollipops
10:68:3f:8d:0b:b7;23/10/2015 13:30;TOMMY HILFIGER;48.84824371;2.282747984;zone17;tommy hilfiger
10:68:3f:fc:16:64;23/10/2015 16:05;LEVI'S;48.84805679;2.282900333;zone19;levi's - berenice
10:68:3f:ff:ff:b1;23/10/2015 16:13;LOLLIPOPS;48.84766769;2.283406973;zone5;Lollipops
10:68:3f:ff:ff:b1;23/10/2015 16:31;LEVI'S;48.84805679;2.282900333;zone19;levi's - berenice
10:9a:dd:04:26:ee;23/10/2015 13:37;LOLLIPOPS;48.84766769;2.283406973;zone5;Lollipops
10:9a:dd:10:05:96;23/10/2015 19:09;L'OCCITANE EN PROVENCE;48.84768295;2.283117533;zone7;celine & jeanne
10:9a:dd:10:05:96;23/10/2015 19:10;ADIDAS ORIGINALS;48.84810638;2.282475472;zone12;adidas
10:9a:dd:10:05:96;23/10/2015 19:13;TOMMY HILFIGER;48.84824371;2.282747984;zone17;tommy hilfiger
10:9a:dd:10:05:96;23/10/2015 19:44;LITTLE EXTRA;48.84768295;2.283299446;zone6;little extra - l'occitane
10:9a:dd:1d:7d:8f;23/10/2015 18:05;L'OCCITANE EN PROVENCE;48.84768295;2.283117533;zone7;celine & jeanne
10:9a:dd:1d:7d:8f;23/10/2015 18:19;BERENICE;48.84782028;2.282927513;zone8;BNAIL - BERENICE
10:9a:dd:20:3a:5b;23/10/2015 18:52;LITTLE EXTRA;48.84768295;2.283299446;zone6;little extra - l'occitane
10:9a:dd:22:ad:c3;23/10/2015 18:11;LOUIS PION;48.84797669;2.282607317;zone11;louis pion - lacoste
10:9a:dd:3d:83:4c;23/10/2015 18:50;AMERICAN VINTAGE;48.84798813;2.282802343;zone19;levi's - berenice
10:9a:dd:3d:83:4c;23/10/2015 18:53;AMERICAN VINTAGE;48.84798813;2.282802343;zone19;levi's - berenice
10:9a:dd:3d:83:4c;23/10/2015 19:00;ERIC KAYSER;48.8476181;2.283736229;zone 2;Restauration - Détente
10:9a:dd:3f:27:ca;23/10/2015 14:17;LITTLE EXTRA;48.84768295;2.283299446;zone6;little extra - l'occitane
10:9a:dd:d9:6b:07;23/10/2015 12:02;GRAND OPTICAL;48.84766006;2.283632518;zone 3;Grand Optical
10:9a:dd:d9:6b:07;23/10/2015 12:09;LITTLE EXTRA;48.84768295;2.283299446;zone6;little extra - l'occitane
10:9a:dd:d9:6b:07;23/10/2015 12:30;LOLLIPOPS;48.84766769;2.283406973;zone5;Lollipops
10:9a:dd:f4:7e:84;23/10/2015 18:57;ZARA;48.84843063;2.282493115;zone15;zara
10:a5:d0:14:f3:47;23/10/2015 12:54;EXKI;48.84757996;2.283505917;zone 3;Grand Optical
10:a5:d0:28:e0:5e;23/10/2015 12:39;ADIDAS ORIGINALS;48.84810638;2.282475472;zone12;adidas
10:a5:d0:28:e0:5e;23/10/2015 13:16;NIKE;48.84777451;2.283026457;zone8;BNAIL - BERENICE
10:a5:d0:94:2b:20;23/10/2015 15:55;ERIC KAYSER;48.8476181;2.283736229;zone 2;Restauration - Détente
10:a5:d0:94:2b:20;23/10/2015 16:00;ERIC KAYSER;48.8476181;2.283736229;zone 2;Restauration - Détente
10:a5:d0:94:2b:20;23/10/2015 16:05;ERIC KAYSER;48.8476181;2.283736229;zone 2;Restauration - Détente
10:bf:48:c0:df:13;23/10/2015 11:28;L'OCCITANE EN PROVENCE;48.84768295;2.283117533;zone7;celine & jeanne
10:bf:48:c0:df:13;23/10/2015 11:45;EXKI;48.84757996;2.283505917;zone 3;Grand Optical
10:d5:42:67:99:f0;23/10/2015 16:45;ZARA;48.84843063;2.282493115;zone15;zara
10:d5:42:7a:5a:75;23/10/2015 17:09;NIKE;48.84777451;2.283026457;zone8;BNAIL - BERENICE
10:d5:42:7a:5a:75;23/10/2015 17:17;CELIO;48.84811401;2.282833576;zone18;celio
10:d5:42:7a:5a:75;23/10/2015 17:27;L'OCCITANE EN PROVENCE;48.84768295;2.283117533;zone7;celine & jeanne
10:d5:42:7a:5a:75;23/10/2015 17:29;CELIO;48.84811401;2.282833576;zone18;celio
10:d5:42:7a:5a:75;23/10/2015 17:33;BERENICE;48.84782028;2.282927513;zone8;BNAIL - BERENICE
10:d5:42:9b:e4:85;23/10/2015 11:24;HOLLISTER;48.84820938;2.282356024;zone13;hollister - nike
10:f9:6f:88:29:28;23/10/2015 18:05;LITTLE EXTRA;48.84768295;2.283299446;zone6;little extra - l'occitane
14:10:9f:03:4b:1a;23/10/2015 19:01;LITTLE EXTRA;48.84768295;2.283299446;zone6;little extra - l'occitane
14:10:9f:51:aa:37;23/10/2015 19:53;GRAND OPTICAL;48.84766006;2.283632518;zone 3;Grand Optical
14:10:9f:51:aa:37;23/10/2015 19:56;GRAND OPTICAL;48.84766006;2.283632518;zone 3;Grand Optical
14:10:9f:51:aa:37;23/10/2015 19:59;LITTLE EXTRA;48.84768295;2.283299446;zone6;little extra - l'occitane
14:10:9f:7b:ba:4c;23/10/2015 14:30;ZARA;48.84843063;2.282493115;zone15;zara
14:10:9f:7b:ba:4c;23/10/2015 15:07;ZARA;48.84843063;2.282493115;zone15;zara
14:10:9f:7b:ba:4c;23/10/2015 15:12;ZARA;48.84843063;2.282493115;zone15;zara
14:10:9f:eb:a0:7c;23/10/2015 17:34;LITTLE EXTRA;48.84768295;2.283299446;zone6;little extra - l'occitane
14:10:9f:eb:a0:7c;23/10/2015 17:41;L'OCCITANE EN PROVENCE;48.84768295;2.283117533;zone7;celine & jeanne
14:10:9f:eb:a0:7c;23/10/2015 17:45;L'OCCITANE EN PROVENCE;48.84768295;2.283117533;zone7;celine & jeanne
14:5a:05:24:ef:18;23/10/2015 17:58;GRAND OPTICAL;48.84766006;2.283632518;zone 3;Grand Optical
14:5a:05:35:02:14;23/10/2015 12:02;LITTLE EXTRA;48.84768295;2.283299446;zone6;little extra - l'occitane
14:5a:05:36:c7:6c;23/10/2015 16:28;TOMMY HILFIGER;48.84824371;2.282747984;zone17;tommy hilfiger
14:5a:05:36:c7:6c;23/10/2015 16:38;TOMMY HILFIGER;48.84824371;2.282747984;zone17;tommy hilfiger
14:5a:05:36:c7:6c;23/10/2015 16:53;ZARA;48.84843063;2.282493115;zone15;zara
14:5a:05:40:c0:14;23/10/2015 18:09;NIKE;48.84777451;2.283026457;zone8;BNAIL - BERENICE
14:5a:05:44:b4:ef;23/10/2015 14:19;GRAND OPTICAL;48.84766006;2.283632518;zone 3;Grand Optical
14:5a:05:44:b4:ef;23/10/2015 14:29;LEVI'S;48.84805679;2.282900333;zone19;levi's - berenice
14:5a:05:44:b4:ef;23/10/2015 14:48;LOLLIPOPS;48.84766769;2.283406973;zone5;Lollipops
14:5a:05:44:b4:ef;23/10/2015 15:07;LEVI'S;48.84805679;2.282900333;zone19;levi's - berenice
14:5a:05:5d:3e:88;23/10/2015 11:31;LITTLE EXTRA;48.84768295;2.283299446;zone6;little extra - l'occitane
14:5a:05:60:a1:2a;23/10/2015 13:36;ZARA;48.84843063;2.282493115;zone15;zara
14:5a:05:61:00:89;23/10/2015 18:46;CECILE & JEANNE;48.84770966;2.283169031;zone7;celine & jeanne
14:5a:05:75:4a:b0;23/10/2015 12:04;LITTLE EXTRA;48.84768295;2.283299446;zone6;little extra - l'occitane
14:5a:05:75:4a:b0;23/10/2015 12:31;EXKI;48.84757996;2.283505917;zone 3;Grand Optical
14:5a:05:79:4f:bc;23/10/2015 17:58;CELIO;48.84811401;2.282833576;zone18;celio
14:5a:05:7b:98:98;23/10/2015 12:02;LITTLE EXTRA;48.84768295;2.283299446;zone6;little extra - l'occitane
14:5a:05:7b:98:98;23/10/2015 12:29;L'OCCITANE EN PROVENCE;48.84768295;2.283117533;zone7;celine & jeanne
14:5a:05:93:39:69;23/10/2015 15:53;LEVI'S;48.84805679;2.282900333;zone19;levi's - berenice
14:5a:05:93:39:69;23/10/2015 15:59;LEVI'S;48.84805679;2.282900333;zone19;levi's - berenice
14:5a:05:93:39:69;23/10/2015 16:04;CECILE & JEANNE;48.84770966;2.283169031;zone7;celine & jeanne
14:5a:05:93:39:69;23/10/2015 16:15;LITTLE EXTRA;48.84768295;2.283299446;zone6;little extra - l'occitane
14:5a:05:9c:8f:7b;23/10/2015 14:29;L'OCCITANE EN PROVENCE;48.84768295;2.283117533;zone7;celine & jeanne
14:5a:05:9c:8f:7b;23/10/2015 15:06;L'OCCITANE EN PROVENCE;48.84768295;2.283117533;zone7;celine & jeanne
14:5a:05:a6:ea:98;23/10/2015 14:17;LACOSTE;48.84802628;2.282550335;zone11;louis pion - lacoste
14:5a:05:a6:ea:98;23/10/2015 14:27;LOLLIPOPS;48.84766769;2.283406973;zone5;Lollipops
14:5a:05:a6:ea:98;23/10/2015 14:46;LITTLE EXTRA;48.84768295;2.283299446;zone6;little extra - l'occitane
14:5a:05:a6:ea:98;23/10/2015 15:05;LOLLIPOPS;48.84766769;2.283406973;zone5;Lollipops
14:5a:05:ab:c1:34;23/10/2015 18:22;LITTLE EXTRA;48.84768295;2.283299446;zone6;little extra - l'occitane
14:5a:05:ab:c1:34;23/10/2015 18:32;ADIDAS ORIGINALS;48.84810638;2.282475472;zone12;adidas
14:5a:05:ac:d2:61;23/10/2015 10:48;GRAND OPTICAL;48.84766006;2.283632518;zone 3;Grand Optical
14:5a:05:ac:d2:61;23/10/2015 10:52;LITTLE EXTRA;48.84768295;2.283299446;zone6;little extra - l'occitane
14:5a:05:ac:d2:61;23/10/2015 10:56;TOMMY HILFIGER;48.84824371;2.282747984;zone17;tommy hilfiger
14:5a:05:af:4c:98;23/10/2015 17:40;LOLLIPOPS;48.84766769;2.283406973;zone5;Lollipops
14:5a:05:af:4c:98;23/10/2015 17:43;LOLLIPOPS;48.84766769;2.283406973;zone5;Lollipops
14:5a:05:af:4c:98;23/10/2015 17:52;LOLLIPOPS;48.84766769;2.283406973;zone5;Lollipops
14:5a:05:af:4c:98;23/10/2015 18:02;L'OCCITANE EN PROVENCE;48.84768295;2.283117533;zone7;celine & jeanne
14:5a:05:c3:c8:db;23/10/2015 10:35;DEVIALET;48.84785461;2.282766581;zone9;devialet -guerin
14:5a:05:c5:a0:71;23/10/2015 14:18;ERIC KAYSER;48.8476181;2.283736229;zone 2;Restauration - Détente
14:5a:05:c5:a0:71;23/10/2015 14:47;ZARA;48.84843063;2.282493115;zone15;zara
14:5a:05:ca:f7:00;23/10/2015 12:09;AMERICAN VINTAGE;48.84798813;2.282802343;zone19;levi's - berenice
14:5a:05:d6:b2:96;23/10/2015 12:40;CELIO;48.84811401;2.282833576;zone18;celio
14:5a:05:d6:b2:96;23/10/2015 13:16;CELIO;48.84811401;2.282833576;zone18;celio
14:5a:05:d6:b2:96;23/10/2015 13:26;LITTLE EXTRA;48.84768295;2.283299446;zone6;little extra - l'occitane
14:5a:05:e7:d1:f7;23/10/2015 19:22;LEVI'S;48.84805679;2.282900333;zone19;levi's - berenice
14:5a:05:e7:d1:f7;23/10/2015 19:40;GRAND OPTICAL;48.84766006;2.283632518;zone 3;Grand Optical
14:5a:05:ed:32:b4;23/10/2015 18:41;ADIDAS ORIGINALS;48.84810638;2.282475472;zone12;adidas
14:74:11:14:1c:f8;23/10/2015 19:50;LITTLE EXTRA;48.84768295;2.283299446;zone6;little extra - l'occitane
14:7d:c5:0d:25:91;23/10/2015 14:27;ERIC KAYSER;48.8476181;2.283736229;zone 2;Restauration - Détente
14:7d:c5:0d:25:91;23/10/2015 15:05;ERIC KAYSER;48.8476181;2.283736229;zone 2;Restauration - Détente
14:7d:c5:11:6a:e1;23/10/2015 11:30;LITTLE EXTRA;48.84768295;2.283299446;zone6;little extra - l'occitane
14:7d:c5:41:24:7c;23/10/2015 17:54;CECILE & JEANNE;48.84770966;2.283169031;zone7;celine & jeanne
14:7d:c5:66:83:a4;23/10/2015 16:51;CECILE & JEANNE;48.84770966;2.283169031;zone7;celine & jeanne
14:7d:c5:66:83:a4;23/10/2015 16:57;NIKE;48.84777451;2.283026457;zone8;BNAIL - BERENICE
14:7d:c5:66:83:a4;23/10/2015 17:24;LOUIS PION;48.84797669;2.282607317;zone11;louis pion - lacoste
14:7d:c5:96:5d:69;23/10/2015 16:53;LITTLE EXTRA;48.84768295;2.283299446;zone6;little extra - l'occitane
14:7d:c5:c0:0b:cc;23/10/2015 11:57;NIKE;48.84777451;2.283026457;zone8;BNAIL - BERENICE
14:7d:c5:fc:b0:d2;23/10/2015 14:44;DEVIALET;48.84785461;2.282766581;zone9;devialet -guerin
14:89:fd:e1:73:8e;23/10/2015 14:06;LITTLE EXTRA;48.84768295;2.283299446;zone6;little extra - l'occitane
14:89:fd:e1:73:8e;23/10/2015 14:21;L'OCCITANE EN PROVENCE;48.84768295;2.283117533;zone7;celine & jeanne
14:8f:c6:01:ec:14;23/10/2015 17:35;ZARA;48.84843063;2.282493115;zone15;zara
14:8f:c6:01:ec:14;23/10/2015 17:39;L'OCCITANE EN PROVENCE;48.84768295;2.283117533;zone7;celine & jeanne
14:8f:c6:01:ec:14;23/10/2015 17:42;L'OCCITANE EN PROVENCE;48.84768295;2.283117533;zone7;celine & jeanne
14:8f:c6:01:ec:14;23/10/2015 17:46;HOLLISTER;48.84820938;2.282356024;zone13;hollister - nike
14:8f:c6:01:ec:14;23/10/2015 17:52;TOMMY HILFIGER;48.84824371;2.282747984;zone17;tommy hilfiger
14:8f:c6:0b:b7:e3;23/10/2015 14:29;BNAILS;48.84773636;2.283097505;zone8;BNAIL - BERENICE
14:8f:c6:0b:b7:e3;23/10/2015 15:06;BNAILS;48.84773636;2.283097505;zone8;BNAIL - BERENICE
14:8f:c6:13:93:f3;23/10/2015 15:16;EXKI;48.84757996;2.283505917;zone 3;Grand Optical
14:8f:c6:17:b7:ce;23/10/2015 14:27;JACADI;48.84767151;2.283523797;zone4;jacadi
14:8f:c6:17:b7:ce;23/10/2015 15:05;JACADI;48.84767151;2.283523797;zone4;jacadi
14:8f:c6:32:0d:a2;23/10/2015 18:11;LITTLE EXTRA;48.84768295;2.283299446;zone6;little extra - l'occitane
14:8f:c6:32:0e:3b;23/10/2015 14:38;L'OCCITANE EN PROVENCE;48.84768295;2.283117533;zone7;celine & jeanne
14:8f:c6:32:0e:3b;23/10/2015 19:31;NIKE;48.84777451;2.283026457;zone8;BNAIL - BERENICE
14:8f:c6:33:0d:38;23/10/2015 13:25;CELIO;48.84811401;2.282833576;zone18;celio
14:8f:c6:33:0d:38;23/10/2015 13:30;NIKE;48.84777451;2.283026457;zone8;BNAIL - BERENICE
14:8f:c6:33:dd:e8;23/10/2015 18:04;CELIO;48.84811401;2.282833576;zone18;celio
14:8f:c6:3a:0f:31;23/10/2015 19:03;ZARA;48.84843063;2.282493115;zone15;zara
14:8f:c6:3a:0f:31;23/10/2015 19:07;ERIC KAYSER;48.8476181;2.283736229;zone 2;Restauration - Détente
14:8f:c6:42:26:78;23/10/2015 18:58;LITTLE EXTRA;48.84768295;2.283299446;zone6;little extra - l'occitane
14:8f:c6:4a:ac:9e;23/10/2015 11:55;LACOSTE;48.84802628;2.282550335;zone11;louis pion - lacoste
14:8f:c6:4a:ac:9e;23/10/2015 12:06;GRAND OPTICAL;48.84766006;2.283632518;zone 3;Grand Optical
14:8f:c6:4c:83:20;23/10/2015 12:09;ZARA;48.84843063;2.282493115;zone15;zara
14:8f:c6:4d:54:f3;23/10/2015 12:54;LOUIS PION;48.84797669;2.282607317;zone11;louis pion - lacoste
14:8f:c6:4e:bf:18;23/10/2015 15:34;L'OCCITANE EN PROVENCE;48.84768295;2.283117533;zone7;celine & jeanne
14:8f:c6:4e:bf:18;23/10/2015 15:45;CELIO;48.84811401;2.282833576;zone18;celio
14:8f:c6:4e:bf:18;23/10/2015 15:51;BERENICE;48.84782028;2.282927513;zone8;BNAIL - BERENICE
14:8f:c6:65:71:aa;23/10/2015 10:35;LOUIS PION;48.84797669;2.282607317;zone11;louis pion - lacoste
14:8f:c6:6f:94:a1;23/10/2015 16:56;GRAND OPTICAL;48.84766006;2.283632518;zone 3;Grand Optical
14:8f:c6:6f:94:a1;23/10/2015 17:23;LITTLE EXTRA;48.84768295;2.283299446;zone6;little extra - l'occitane
14:8f:c6:7c:44:9f;23/10/2015 12:37;ZARA;48.84843063;2.282493115;zone15;zara
14:8f:c6:7c:44:9f;23/10/2015 13:14;ZARA;48.84843063;2.282493115;zone15;zara
14:8f:c6:82:75:ec;23/10/2015 18:23;LOLLIPOPS;48.84766769;2.283406973;zone5;Lollipops
14:8f:c6:82:75:ec;23/10/2015 18:28;LACOSTE;48.84802628;2.282550335;zone11;louis pion - lacoste
14:8f:c6:82:75:ec;23/10/2015 18:32;LITTLE EXTRA;48.84768295;2.283299446;zone6;little extra - l'occitane
14:8f:c6:82:d7:ea;23/10/2015 13:36;DEVIALET;48.84785461;2.282766581;zone9;devialet -guerin
14:8f:c6:87:e6:f4;23/10/2015 18:23;GRAND OPTICAL;48.84766006;2.283632518;zone 3;Grand Optical
14:8f:c6:87:e6:f4;23/10/2015 18:28;NIKE;48.84777451;2.283026457;zone8;BNAIL - BERENICE
14:8f:c6:88:69:b9;23/10/2015 19:54;L'OCCITANE EN PROVENCE;48.84768295;2.283117533;zone7;celine & jeanne
14:8f:c6:be:88:98;23/10/2015 11:40;LITTLE EXTRA;48.84768295;2.283299446;zone6;little extra - l'occitane
14:8f:c6:c8:9e:36;23/10/2015 11:57;L'OCCITANE EN PROVENCE;48.84768295;2.283117533;zone7;celine & jeanne
14:8f:c6:c8:9e:36;23/10/2015 12:08;ZARA;48.84843063;2.282493115;zone15;zara
14:8f:c6:da:2e:eb;23/10/2015 16:47;L'OCCITANE EN PROVENCE;48.84768295;2.283117533;zone7;celine & jeanne
14:8f:c6:da:2e:eb;23/10/2015 17:20;GUERIN JOAILLERIE;48.84787369;2.282819271;zone9;devialet -guerin
14:8f:c6:de:9f:fb;23/10/2015 11:56;LEVI'S;48.84805679;2.282900333;zone19;levi's - berenice
14:8f:c6:de:9f:fb;23/10/2015 12:06;LEVI'S;48.84805679;2.282900333;zone19;levi's - berenice
14:99:E2:D3:76:DB;23/10/2015 10:35;BNAILS;48.84773636;2.283097505;zone8;BNAIL - BERENICE
14:99:e2:36:13:81;23/10/2015 14:45;CELIO;48.84811401;2.282833576;zone18;celio
14:99:e2:36:13:81;23/10/2015 15:04;HOLLISTER;48.84820938;2.282356024;zone13;hollister - nike
14:99:e2:38:64:95;23/10/2015 18:01;L'OCCITANE EN PROVENCE;48.84768295;2.283117533;zone7;celine & jeanne
14:99:e2:3c:59:f4;23/10/2015 12:47;GUERIN JOAILLERIE;48.84787369;2.282819271;zone9;devialet -guerin
14:99:e2:41:02:16;23/10/2015 17:46;ADIDAS ORIGINALS;48.84810638;2.282475472;zone12;adidas
14:99:e2:41:02:16;23/10/2015 17:52;AMERICAN VINTAGE;48.84798813;2.282802343;zone19;levi's - berenice
